2018-06-22 09:20:12.158565,1,0.11,265.667
2018-06-22 09:20:23.892180,1,0.163,237.75
2018-06-22 09:20:35.612980,1,0.316,342.167
2018-06-22 09:20:47.092020,1,0.647,461.167
2018-06-22 09:20:58.738128,1,0.649,460.333
2018-06-22 09:21:10.376282,1,0.648,459.5
2018-06-22 09:21:21.935967,1,0.65,455.833
2018-06-22 09:21:33.491887,1,0.864,452.5
2018-06-22 09:21:45.113809,1,0.7,460.333
2018-06-22 09:21:56.733922,1,0.646,456.333
2018-06-22 09:22:08.318985,1,0.757,462.833
2018-06-22 09:22:19.904036,1,0.734,463.833
2018-06-22 09:22:31.697434,1,0.692,452.167
2018-06-22 09:22:43.249512,1,0.641,396.75
2018-06-22 09:22:54.874149,1,0.803,445.167
2018-06-22 09:23:06.492250,1,0.794,445.0
2018-06-22 09:23:18.151217,1,0.769,433.167
2018-06-22 09:23:29.708006,1,0.766,442.167
2018-06-22 09:23:41.320915,1,0.754,444.167
2018-06-22 09:23:52.917638,1,1.004,519.25
2018-06-22 09:24:04.573414,1,0.731,447.0
2018-06-22 09:24:16.097519,1,0.716,448.667
2018-06-22 09:24:27.617752,1,0.714,447.167
2018-06-22 09:24:39.142753,1,0.744,446.167
2018-06-22 09:24:50.783949,1,0.659,398.167
2018-06-22 09:25:02.351220,1,0.659,446.333
2018-06-22 09:25:13.974937,1,0.622,449.0
2018-06-22 09:25:25.571363,1,0.621,444.667
2018-06-22 09:25:37.188443,1,0.619,447.5
2018-06-22 09:25:48.811322,1,0.59,420.5
2018-06-22 09:26:00.552359,1,0.587,448.5
2018-06-22 09:26:12.135116,1,0.616,445.833
2018-06-22 09:26:23.778864,1,0.85,422.0
2018-06-22 09:26:35.288495,1,0.63,446.833
2018-06-22 09:26:46.770793,1,0.625,449.5
2018-06-22 09:26:58.400815,1,0.623,453.0
2018-06-22 09:27:10.022135,1,0.648,445.0
2018-06-22 09:27:21.499342,1,0.649,444.833
2018-06-22 09:27:33.051375,1,0.457,389.25
2018-06-22 09:27:44.739014,1,0.696,443.667
2018-06-22 09:27:56.328403,1,0.777,445.833
2018-06-22 09:28:07.948656,1,0.761,448.167
2018-06-22 09:28:19.610366,1,0.722,449.5
2018-06-22 09:28:31.303669,1,0.591,375.5
2018-06-22 09:28:42.915465,1,0.212,237.0
2018-06-22 09:28:54.592157,1,0.141,230.167
2018-06-22 09:29:06.224755,1,0.115,230.167
2018-06-22 09:29:17.762164,1,0.114,230.0
2018-06-22 09:29:29.464869,1,0.113,228.333
2018-06-22 09:29:41.057614,1,0.093,229.0
2018-06-22 09:29:52.573640,1,0.041,217.25
2018-06-22 09:30:04.222029,1,0.071,213.833
2018-06-22 09:30:15.950378,1,0.071,228.167
2018-06-22 09:30:27.491397,1,0.068,228.833
2018-06-22 09:30:39.146528,1,0.067,228.167
2018-06-22 09:30:50.663311,1,0.067,231.667
2018-06-22 09:31:02.323171,1,0.073,231.667
2018-06-22 09:31:13.926437,1,0.108,226.25
2018-06-22 09:31:25.649290,1,0.072,228.333
2018-06-22 09:31:37.362951,1,0.072,224.667
2018-06-22 09:31:48.960145,1,0.071,228.167
2018-06-22 09:32:00.489518,1,0.075,231.5
2018-06-22 09:32:12.155690,1,0.074,232.333
2018-06-22 09:32:23.773141,1,0.007,222.75
2018-06-22 09:32:35.347902,1,0.069,228.333
2018-06-22 09:32:46.962707,1,0.08,224.833
2018-06-22 09:32:58.614066,1,0.085,224.833
2018-06-22 09:33:10.116407,1,0.085,224.833
2018-06-22 09:33:21.677179,1,0.119,224.667
2018-06-22 09:33:33.216122,1,0.167,242.0
2018-06-22 09:33:44.882444,1,0.135,231.833
2018-06-22 09:33:56.505501,1,0.141,234.667
2018-06-22 09:34:08.161955,1,0.141,234.667
2018-06-22 09:34:19.684967,1,0.141,231.667
2018-06-22 09:34:31.286089,1,0.144,224.667
2018-06-22 09:34:42.866350,1,0.111,220.0
2018-06-22 09:34:54.696897,1,0.135,226.0
2018-06-22 09:35:06.377047,1,0.135,225.833
2018-06-22 09:35:18.135986,1,0.135,228.0
2018-06-22 09:35:29.712800,1,0.123,231.5
2018-06-22 09:35:41.504886,1,0.123,231.5
2018-06-22 09:35:53.154317,1,0.277,264.0
2018-06-22 09:36:04.795380,1,0.748,335.4
2018-06-22 09:36:24.549000,2,0.655,358.1
2018-06-22 09:36:41.677714,1,0.633,403.25
2018-06-22 09:36:53.167317,1,0.693,492.167
2018-06-22 09:37:04.898271,1,0.798,454.667
2018-06-22 09:37:16.380451,1,0.764,445.833
2018-06-22 09:37:27.968519,1,0.766,456.167
2018-06-22 09:37:39.520671,1,0.697,421.167
2018-06-22 09:37:51.033012,1,0.706,450.667
2018-06-22 09:38:02.584857,1,0.661,441.25
2018-06-22 09:38:22.478993,2,0.558,338.875
2018-06-22 09:38:34.064014,2,0.506,365.583
2018-06-22 09:38:45.801276,2,0.507,442.167
2018-06-22 09:39:02.878055,1,0.526,480.625
2018-06-22 09:39:14.457725,1,0.57,469.5
2018-06-22 09:39:25.987553,1,0.624,458.833
2018-06-22 09:39:37.490381,1,0.644,462.5
2018-06-22 09:39:49.082291,1,0.629,461.0
2018-06-22 09:40:00.724295,1,0.617,462.5
2018-06-22 09:40:12.242118,1,0.639,462.333
2018-06-22 09:40:23.822805,1,0.489,407.5
2018-06-22 09:40:35.416695,1,0.662,450.667
2018-06-22 09:40:46.961225,1,0.753,446.0
2018-06-22 09:40:58.474730,1,0.753,441.333
2018-06-22 09:41:10.042214,1,0.749,444.833
2018-06-22 09:41:21.522962,1,0.821,448.5
2018-06-22 09:41:33.048664,1,0.954,485.75
2018-06-22 09:41:44.658634,1,0.904,442.5
2018-06-22 09:41:56.250134,1,0.925,452.333
2018-06-22 09:42:07.737485,1,0.904,448.333
2018-06-22 09:42:27.679717,2,0.678,382.9
2018-06-22 09:42:44.921914,1,0.698,445.6
2018-06-22 09:42:56.425302,1,0.708,421.875
2018-06-22 09:43:07.982700,1,0.805,456.833
2018-06-22 09:43:19.480184,1,0.828,447.5
2018-06-22 09:43:31.154925,1,0.802,457.667
2018-06-22 09:43:42.682021,1,0.702,455.0
2018-06-22 09:43:54.278339,1,0.152,323.8
2018-06-22 09:44:05.930089,1,0.072,244.333
2018-06-22 09:44:17.969636,1,0.072,230.0
2018-06-22 09:44:29.890609,1,0.072,229.167
2018-06-22 09:44:41.798922,1,0.073,225.0
2018-06-22 09:44:53.727052,1,0.106,216.25
2018-06-22 09:45:05.518723,1,0.072,228.167
2018-06-22 09:45:17.445859,1,0.072,228.167
2018-06-22 09:45:29.354695,1,0.072,224.0
2018-06-22 09:45:41.312276,1,0.073,227.5
2018-06-22 09:45:53.184166,1,0.106,217.5
2018-06-22 09:46:04.772440,1,0.075,224.833
2018-06-22 09:46:16.671017,1,0.075,227.5
2018-06-22 09:46:28.568529,1,0.1,228.333
2018-06-22 09:46:40.146555,1,0.1,228.167
2018-06-22 09:46:51.781294,1,0.099,228.333
2018-06-22 09:47:03.674639,1,0.083,225.25
2018-06-22 09:47:15.536798,1,0.123,228.167
2018-06-22 09:47:27.139759,1,0.139,228.333
2018-06-22 09:47:38.780620,1,0.142,227.667
2018-06-22 09:47:50.423766,1,0.142,227.667
2018-06-22 09:48:02.041036,1,0.139,228.333
2018-06-22 09:48:13.671192,1,0.206,242.5
2018-06-22 09:48:25.397229,1,0.14,224.0
2018-06-22 09:48:37.052567,1,0.142,224.667
2018-06-22 09:48:48.718849,1,0.142,228.333
2018-06-22 09:49:00.448439,1,0.144,231.167
2018-06-22 09:49:12.153245,1,0.122,234.0
2018-06-22 09:49:23.863092,1,0.122,221.5
2018-06-22 09:49:35.541243,1,0.097,224.667
2018-06-22 09:49:47.511429,1,0.097,221.333
2018-06-22 09:49:59.455855,1,0.095,224.0
2018-06-22 09:50:11.397408,1,0.071,214.0
2018-06-22 09:50:23.235588,1,0.005,222.75
2018-06-22 09:50:35.130839,1,0.072,232.833
2018-06-22 09:50:46.935979,1,0.072,232.833
2018-06-22 09:50:58.888984,1,0.074,231.833
2018-06-22 09:51:10.771937,1,0.074,228.333
2018-06-22 09:51:22.344093,1,0.432,336.0
2018-06-22 09:51:33.968218,1,0.833,467.0
2018-06-22 09:51:45.470151,1,0.575,442.667
2018-06-22 09:51:57.036998,1,0.565,428.5
2018-06-22 09:52:08.579650,1,0.566,451.667
2018-06-22 09:52:20.230395,1,0.591,450.833
2018-06-22 09:52:31.849670,1,0.575,450.5
2018-06-22 09:52:43.441881,1,0.257,383.75
2018-06-22 09:52:55.052101,1,0.579,444.667
2018-06-22 09:53:06.636044,1,0.579,455.333
2018-06-22 09:53:18.283907,1,0.556,464.333
2018-06-22 09:53:29.863116,1,0.543,450.333
2018-06-22 09:53:41.487979,1,0.578,462.0
2018-06-22 09:53:53.103901,1,0.711,553.25
2018-06-22 09:54:04.708578,1,0.71,467.167
2018-06-22 09:54:16.169647,1,0.697,457.333
2018-06-22 09:54:27.567476,1,0.684,455.167
2018-06-22 09:54:39.129114,1,0.792,454.167
2018-06-22 09:54:50.738252,1,0.794,457.5
2018-06-22 09:55:02.260104,1,0.773,457.667
2018-06-22 09:55:13.876930,1,0.857,457.833
2018-06-22 09:55:33.742505,2,0.557,290.5
2018-06-22 09:55:45.444579,2,0.611,418.083
2018-06-22 09:56:05.405598,3,0.466,431.25
2018-06-22 09:56:22.544025,1,0.61,603.917
2018-06-22 09:56:34.147578,1,0.588,534.9
2018-06-22 09:56:45.666018,1,0.73,464.667
2018-06-22 09:56:57.165577,1,0.73,466.667
2018-06-22 09:57:08.735877,1,0.751,458.833
2018-06-22 09:57:20.256802,1,0.646,432.0
2018-06-22 09:57:31.772451,1,0.645,451.667
2018-06-22 09:57:43.301508,1,0.558,421.25
2018-06-22 09:57:54.952577,1,0.6,450.833
2018-06-22 09:58:06.533149,1,0.605,454.5
2018-06-22 09:58:26.543639,2,0.389,355.6
2018-06-22 09:58:38.210031,2,0.414,390.083
2018-06-22 09:58:49.707143,2,0.434,434.333
2018-06-22 09:59:01.462761,2,0.435,447.25
2018-06-22 09:59:13.077819,2,0.064,372.25
2018-06-22 09:59:30.574871,1,0.105,238.25
2018-06-22 09:59:42.280565,1,0.099,225.5
2018-06-22 09:59:54.195697,1,0.104,236.167
2018-06-22 10:00:05.895086,1,0.133,231.0
2018-06-22 10:00:17.536242,1,0.131,227.667
2018-06-22 10:00:29.300154,1,0.13,231.667
2018-06-22 10:00:40.888324,1,0.135,228.167
2018-06-22 10:00:52.483696,1,0.134,231.5
2018-06-22 10:01:04.140812,1,0.135,228.333
2018-06-22 10:01:15.767793,1,0.137,228.333
2018-06-22 10:01:27.474298,1,0.137,228.333
2018-06-22 10:01:39.088895,1,0.138,227.667
2018-06-22 10:01:50.695406,1,0.13,228.333
2018-06-22 10:02:02.334071,1,0.13,228.0
2018-06-22 10:02:14.325680,1,0.106,224.167
2018-06-22 10:02:26.005223,1,0.106,224.333
2018-06-22 10:02:37.569495,1,0.11,228.333
2018-06-22 10:02:49.320371,1,0.086,227.333
2018-06-22 10:03:01.380180,1,0.086,228.5
2018-06-22 10:03:13.286932,1,0.103,221.25
2018-06-22 10:03:24.956555,1,0.07,224.833
2018-06-22 10:03:36.806592,1,0.072,225.0
2018-06-22 10:03:48.653022,1,0.073,227.667
2018-06-22 10:04:00.571729,1,0.073,228.167
2018-06-22 10:04:12.505162,1,0.073,233.5
2018-06-22 10:04:24.120257,1,0.072,275.2
2018-06-22 10:04:35.996892,1,0.072,224.0
2018-06-22 10:04:47.906643,1,0.072,224.833
2018-06-22 10:04:59.797053,1,0.072,228.333
2018-06-22 10:05:11.721772,1,0.072,228.333
2018-06-22 10:05:23.628329,1,0.105,221.25
2018-06-22 10:05:35.374814,1,0.073,228.0
2018-06-22 10:05:47.276501,1,0.073,224.667
2018-06-22 10:05:59.142407,1,0.082,224.833
2018-06-22 10:06:11.062148,1,0.077,228.333
2018-06-22 10:06:23.150965,1,0.099,221.5
2018-06-22 10:06:35.095351,1,0.32,337.167
2018-06-22 10:06:46.777890,1,0.383,348.0
2018-06-22 10:06:58.403025,1,0.698,439.333
2018-06-22 10:07:18.373448,2,0.502,333.0
2018-06-22 10:07:30.093950,2,0.53,371.1
2018-06-22 10:07:41.745436,2,0.509,351.167
2018-06-22 10:07:53.224796,2,0.335,395.125
2018-06-22 10:08:04.741260,2,0.505,444.25
2018-06-22 10:08:16.356468,2,0.507,458.917
2018-06-22 10:08:27.979639,2,0.51,474.083
2018-06-22 10:08:39.552825,2,0.502,472.667
2018-06-22 10:08:51.143872,2,0.504,460.167
2018-06-22 10:09:02.729781,2,0.524,491.375
2018-06-22 10:09:14.434838,2,0.492,444.5
2018-06-22 10:09:25.998687,2,0.483,445.417
2018-06-22 10:09:37.607122,2,0.465,432.5
2018-06-22 10:09:49.271025,2,0.516,440.0
2018-06-22 10:10:00.908009,2,0.533,436.25
2018-06-22 10:10:12.385615,2,0.523,427.417
2018-06-22 10:10:33.126126,3,0.6,422.4
2018-06-22 10:10:44.749322,3,0.478,387.444
2018-06-22 10:10:56.259654,3,0.488,445.056
2018-06-22 10:11:07.935793,3,0.467,444.889
2018-06-22 10:11:19.475180,3,0.474,445.556
2018-06-22 10:11:31.041976,3,0.482,437.5
2018-06-22 10:11:42.543758,3,0.465,426.944
2018-06-22 10:11:54.177099,3,0.45,441.5
2018-06-22 10:12:05.703580,3,0.45,439.278
2018-06-22 10:12:17.327578,3,0.44,425.056
2018-06-22 10:12:28.842094,3,0.429,425.056
2018-06-22 10:12:40.321647,3,0.43,437.5
2018-06-22 10:12:51.879563,3,0.441,444.944
2018-06-22 10:13:03.503877,3,0.561,483.583
2018-06-22 10:13:15.180075,3,0.434,454.833
2018-06-22 10:13:26.655546,3,0.429,459.167
2018-06-22 10:13:38.141182,3,0.432,452.778
2018-06-22 10:13:49.661777,3,0.43,468.5
2018-06-22 10:14:01.200797,3,0.406,462.333
2018-06-22 10:14:12.720750,3,0.319,417.333
2018-06-22 10:14:24.349269,3,0.391,475.917
2018-06-22 10:14:36.061285,3,0.307,356.167
2018-06-22 10:14:47.640784,3,0.17,258.611
2018-06-22 10:14:59.309993,3,0.13,231.389
2018-06-22 10:15:10.902758,3,0.129,229.778
2018-06-22 10:15:22.566523,3,0.098,225.083
2018-06-22 10:15:40.141649,2,0.108,230.333
2018-06-22 10:15:51.712569,2,0.098,229.562
2018-06-22 10:16:09.248578,1,0.084,234.917
2018-06-22 10:16:21.174693,1,0.061,230.4
2018-06-22 10:16:33.097838,1,0.096,221.75
2018-06-22 10:16:45.075235,1,0.072,225.0
2018-06-22 10:16:56.989864,1,0.072,228.333
2018-06-22 10:17:08.861368,1,0.073,228.333
2018-06-22 10:17:20.712037,1,0.073,231.667
2018-06-22 10:17:32.636579,1,0.107,226.25
2018-06-22 10:17:44.330988,1,0.075,229.5
2018-06-22 10:17:56.181708,1,0.074,229.5
2018-06-22 10:18:08.073104,1,0.074,233.0
2018-06-22 10:18:19.974945,1,0.072,232.0
2018-06-22 10:18:31.885764,1,0.072,228.333
2018-06-22 10:18:43.735791,1,0.073,270.6
2018-06-22 10:18:55.692082,1,0.073,228.5
2018-06-22 10:19:07.621318,1,0.092,230.167
2018-06-22 10:19:19.476282,1,0.094,227.667
2018-06-22 10:19:31.394836,1,0.094,231.0
2018-06-22 10:19:43.191989,1,0.084,230.25
2018-06-22 10:19:55.157112,1,0.123,228.333
2018-06-22 10:20:06.735972,1,0.135,229.0
2018-06-22 10:20:18.373749,1,0.138,231.833
2018-06-22 10:20:30.017930,1,0.138,231.667
2018-06-22 10:20:41.745103,1,0.137,231.667
2018-06-22 10:20:53.376695,1,0.197,238.75
2018-06-22 10:21:05.061280,1,0.136,228.333
2018-06-22 10:21:16.507451,1,0.139,228.333
2018-06-22 10:21:28.031552,1,0.139,228.5
2018-06-22 10:21:39.548876,1,0.139,228.333
2018-06-22 10:21:51.146712,1,0.124,228.333
2018-06-22 10:22:02.598156,1,0.374,294.75
2018-06-22 10:22:14.210864,1,0.673,453.167
2018-06-22 10:22:25.763397,1,0.661,446.833
2018-06-22 10:22:45.578788,2,0.533,389.6
2018-06-22 10:22:57.170967,2,0.508,386.333
2018-06-22 10:23:08.791609,2,0.605,465.583
2018-06-22 10:23:28.210800,3,0.538,393.5
2018-06-22 10:23:39.823323,3,0.514,412.188
2018-06-22 10:23:51.472417,3,0.515,432.167
2018-06-22 10:24:03.009180,3,0.52,458.583
2018-06-22 10:24:14.696404,3,0.541,459.722
2018-06-22 10:24:31.819825,1,0.533,457.278
2018-06-22 10:24:43.246074,1,0.544,374.25
2018-06-22 10:24:54.794356,1,0.843,446.333
2018-06-22 10:25:06.298964,1,0.844,449.833
2018-06-22 10:25:17.955146,1,0.799,452.333
2018-06-22 10:25:29.430590,1,0.791,452.0
2018-06-22 10:25:40.994624,1,0.788,447.333
2018-06-22 10:26:00.807570,2,0.597,334.75
2018-06-22 10:26:12.326088,2,0.586,361.5
2018-06-22 10:26:23.936998,2,0.554,431.5
2018-06-22 10:26:35.584602,2,0.577,456.417
2018-06-22 10:26:47.105818,2,0.569,460.583
2018-06-22 10:26:58.651598,2,0.565,453.333
2018-06-22 10:27:10.320055,2,0.564,454.667
2018-06-22 10:27:21.908669,2,0.545,448.667
2018-06-22 10:27:33.489347,2,0.382,389.875
2018-06-22 10:27:45.107821,2,0.5,439.75
2018-06-22 10:27:56.709458,2,0.506,450.5
2018-06-22 10:28:08.336167,2,0.523,462.25
2018-06-22 10:28:19.961753,2,0.523,464.0
2018-06-22 10:28:31.525363,2,0.533,463.917
2018-06-22 10:28:43.134275,2,0.472,497.875
2018-06-22 10:28:54.785428,2,0.533,460.75
2018-06-22 10:29:06.393198,2,0.539,464.917
2018-06-22 10:29:17.882717,2,0.526,461.75
2018-06-22 10:29:29.418238,2,0.583,455.333
2018-06-22 10:29:41.183186,2,0.593,432.917
2018-06-22 10:29:52.865023,2,0.615,436.5
2018-06-22 10:30:12.688346,3,0.08,202.3
2018-06-22 10:30:30.254119,2,0.066,213.778
2018-06-22 10:30:47.664425,1,0.083,238.214
2018-06-22 10:30:59.625247,1,0.047,229.2
2018-06-22 10:31:11.537275,1,0.056,235.375
2018-06-22 10:31:23.433929,1,0.006,222.75
2018-06-22 10:31:35.309260,1,0.071,231.833
2018-06-22 10:31:47.139113,1,0.071,227.667
2018-06-22 10:31:59.069855,1,0.073,227.333
2018-06-22 10:32:10.941303,1,0.073,228.0
2018-06-22 10:32:22.886388,1,0.024,217.25
2018-06-22 10:32:34.827758,1,0.084,220.5
2018-06-22 10:32:46.647987,1,0.104,221.333
2018-06-22 10:32:58.321520,1,0.103,224.833
2018-06-22 10:33:09.906182,1,0.103,228.167
2018-06-22 10:33:21.553724,1,0.129,231.833
2018-06-22 10:33:33.214554,1,0.186,242.75
2018-06-22 10:33:44.931242,1,0.136,231.833
2018-06-22 10:33:56.587817,1,0.139,231.833
2018-06-22 10:34:08.259197,1,0.139,229.5
2018-06-22 10:34:19.989228,1,0.139,229.5
2018-06-22 10:34:31.585320,1,0.141,233.667
2018-06-22 10:34:43.303218,1,0.108,226.0
2018-06-22 10:34:55.003136,1,0.133,224.0
2018-06-22 10:35:06.632885,1,0.132,224.667
2018-06-22 10:35:18.206233,1,0.137,228.167
2018-06-22 10:35:29.861822,1,0.105,231.833
2018-06-22 10:35:41.485156,1,0.105,231.167
2018-06-22 10:35:53.182008,1,0.108,216.25
2018-06-22 10:36:04.863471,1,0.086,228.167
2018-06-22 10:36:16.693668,1,0.086,231.667
2018-06-22 10:36:28.533994,1,0.075,218.5
2018-06-22 10:36:40.377532,1,0.075,231.833
2018-06-22 10:36:52.232508,1,0.074,228.167
2018-06-22 10:37:04.213871,1,0.074,228.167
2018-06-22 10:37:16.075932,1,0.184,266.667
2018-06-22 10:37:27.642138,1,0.251,337.167
2018-06-22 10:37:39.227479,1,0.657,449.333
2018-06-22 10:37:58.728898,2,0.589,345.625
2018-06-22 10:38:10.351878,2,0.574,396.3
2018-06-22 10:38:21.891624,2,0.527,369.167
2018-06-22 10:38:33.417992,2,0.479,388.625
2018-06-22 10:38:45.127642,2,0.575,458.75
2018-06-22 10:38:56.818374,2,0.584,461.833
2018-06-22 10:39:08.431574,2,0.579,460.833
2018-06-22 10:39:20.055867,2,0.553,443.333
2018-06-22 10:39:31.575823,2,0.556,450.333
2018-06-22 10:39:43.222638,2,0.758,554.0
2018-06-22 10:40:03.200583,3,0.357,307.6
2018-06-22 10:40:14.860288,3,0.419,394.722
2018-06-22 10:40:26.493506,3,0.448,461.778
2018-06-22 10:40:38.069781,3,0.437,431.056
